id,name,sus_id
BR-2300150,1ª Macro - Fortaleza,BR-SUS:2301
BR-2300754,1ª Macro - Fortaleza,BR-SUS:2301
BR-2300903,1ª Macro - Fortaleza,BR-SUS:2301
BR-2301000,1ª Macro - Fortaleza,BR-SUS:2301
BR-2301208,1ª Macro - Fortaleza,BR-SUS:2301
BR-2301406,1ª Macro - Fortaleza,BR-SUS:2301
BR-2301950,1ª Macro - Fortaleza,BR-SUS:2301
BR-2302107,1ª Macro - Fortaleza,BR-SUS:2301
BR-2302206,1ª Macro - Fortaleza,BR-SUS:2301
BR-2302909,1ª Macro - Fortaleza,BR-SUS:2301
BR-2303501,1ª Macro - Fortaleza,BR-SUS:2301
BR-2303709,1ª Macro - Fortaleza,BR-SUS:2301
BR-2303956,1ª Macro - Fortaleza,BR-SUS:2301
BR-2304285,1ª Macro - Fortaleza,BR-SUS:2301
BR-2304400,1ª Macro - Fortaleza,BR-SUS:2301
BR-2304608,1ª Macro - Fortaleza,BR-SUS:2301
BR-2304954,1ª Macro - Fortaleza,BR-SUS:2301
BR-2305100,1ª Macro - Fortaleza,BR-SUS:2301
BR-2305233,1ª Macro - Fortaleza,BR-SUS:2301
BR-2306256,1ª Macro - Fortaleza,BR-SUS:2301
BR-2306306,1ª Macro - Fortaleza,BR-SUS:2301
BR-2306405,1ª Macro - Fortaleza,BR-SUS:2301
BR-2306504,1ª Macro - Fortaleza,BR-SUS:2301
BR-2307650,1ª Macro - Fortaleza,BR-SUS:2301
BR-2307700,1ª Macro - Fortaleza,BR-SUS:2301
BR-2308377,1ª Macro - Fortaleza,BR-SUS:2301
BR-2309102,1ª Macro - Fortaleza,BR-SUS:2301
BR-2309458,1ª Macro - Fortaleza,BR-SUS:2301
BR-2309607,1ª Macro - Fortaleza,BR-SUS:2301
BR-2309706,1ª Macro - Fortaleza,BR-SUS:2301
BR-2309805,1ª Macro - Fortaleza,BR-SUS:2301
BR-2310100,1ª Macro - Fortaleza,BR-SUS:2301
BR-2310209,1ª Macro - Fortaleza,BR-SUS:2301
BR-2310258,1ª Macro - Fortaleza,BR-SUS:2301
BR-2310704,1ª Macro - Fortaleza,BR-SUS:2301
BR-2310852,1ª Macro - Fortaleza,BR-SUS:2301
BR-2311603,1ª Macro - Fortaleza,BR-SUS:2301
BR-2312403,1ª Macro - Fortaleza,BR-SUS:2301
BR-2312601,1ª Macro - Fortaleza,BR-SUS:2301
BR-2313351,1ª Macro - Fortaleza,BR-SUS:2301
BR-2313500,1ª Macro - Fortaleza,BR-SUS:2301
BR-2313559,1ª Macro - Fortaleza,BR-SUS:2301
BR-2313757,1ª Macro - Fortaleza,BR-SUS:2301
BR-2313807,1ª Macro - Fortaleza,BR-SUS:2301
BR-2700201,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2700409,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2700508,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2700607,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2701001,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2701100,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2701308,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2701357,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2701407,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2701704,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2701902,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2702108,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2702207,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2702306,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2702702,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2702801,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2703007,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2703205,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2703502,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2703601,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2703759,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2703809,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2703908,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2704005,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2704302,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2704500,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2704708,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2704906,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2705101,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2705200,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2705507,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2705606,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2706448,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2706505,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2706604,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2706703,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2706802,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2706901,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2707008,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2707305,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2707404,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2707503,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2707602,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2707701,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2707800,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2707909,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2708105,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2708204,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2708303,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2708501,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2708600,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2708709,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2708907,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2709152,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2709301,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2709400,1ª Macrorregião de Saúde,BR-SUS:2701
BR-2700102,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2700300,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2700706,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2700805,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2700904,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2701209,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2701506,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2701605,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2701803,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2702009,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2702355,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2702405,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2702504,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2702553,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2702603,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2702900,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2703106,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2703304,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2703403,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2703700,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2704104,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2704203,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2704401,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2704609,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2704807,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2705002,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2705309,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2705408,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2705705,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2705804,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2705903,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2706000,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2706109,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2706208,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2706307,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2706406,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2706422,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2707107,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2707206,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2708006,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2708402,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2708808,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2708956,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2709004,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2709103,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2709202,2ª Macrorregião de Saúde,BR-SUS:2702
BR-2300200,2ª Macro - Sobral,BR-SUS:2302
BR-2300507,2ª Macro - Sobral,BR-SUS:2302
BR-2301257,2ª Macro - Sobral,BR-SUS:2302
BR-2302057,2ª Macro - Sobral,BR-SUS:2302
BR-2302305,2ª Macro - Sobral,BR-SUS:2302
BR-2302602,2ª Macro - Sobral,BR-SUS:2302
BR-2303105,2ª Macro - Sobral,BR-SUS:2302
BR-2303402,2ª Macro - Sobral,BR-SUS:2302
BR-2303659,2ª Macro - Sobral,BR-SUS:2302
BR-2303907,2ª Macro - Sobral,BR-SUS:2302
BR-2304004,2ª Macro - Sobral,BR-SUS:2302
BR-2304103,2ª Macro - Sobral,BR-SUS:2302
BR-2304236,2ª Macro - Sobral,BR-SUS:2302
BR-2304251,2ª Macro - Sobral,BR-SUS:2302
BR-2304350,2ª Macro - Sobral,BR-SUS:2302
BR-2304509,2ª Macro - Sobral,BR-SUS:2302
BR-2304657,2ª Macro - Sobral,BR-SUS:2302
BR-2304707,2ª Macro - Sobral,BR-SUS:2302
BR-2304905,2ª Macro - Sobral,BR-SUS:2302
BR-2305001,2ª Macro - Sobral,BR-SUS:2302
BR-2305209,2ª Macro - Sobral,BR-SUS:2302
BR-2305308,2ª Macro - Sobral,BR-SUS:2302
BR-2305605,2ª Macro - Sobral,BR-SUS:2302
BR-2305654,2ª Macro - Sobral,BR-SUS:2302
BR-2305803,2ª Macro - Sobral,BR-SUS:2302
BR-2305902,2ª Macro - Sobral,BR-SUS:2302
BR-2306108,2ª Macro - Sobral,BR-SUS:2302
BR-2306553,2ª Macro - Sobral,BR-SUS:2302
BR-2307254,2ª Macro - Sobral,BR-SUS:2302
BR-2307809,2ª Macro - Sobral,BR-SUS:2302
BR-2307908,2ª Macro - Sobral,BR-SUS:2302
BR-2308005,2ª Macro - Sobral,BR-SUS:2302
BR-2308203,2ª Macro - Sobral,BR-SUS:2302
BR-2308609,2ª Macro - Sobral,BR-SUS:2302
BR-2308807,2ª Macro - Sobral,BR-SUS:2302
BR-2308906,2ª Macro - Sobral,BR-SUS:2302
BR-2309003,2ª Macro - Sobral,BR-SUS:2302
BR-2309300,2ª Macro - Sobral,BR-SUS:2302
BR-2309409,2ª Macro - Sobral,BR-SUS:2302
BR-2309904,2ª Macro - Sobral,BR-SUS:2302
BR-2310951,2ª Macro - Sobral,BR-SUS:2302
BR-2311009,2ª Macro - Sobral,BR-SUS:2302
BR-2311264,2ª Macro - Sobral,BR-SUS:2302
BR-2311702,2ª Macro - Sobral,BR-SUS:2302
BR-2312007,2ª Macro - Sobral,BR-SUS:2302
BR-2312205,2ª Macro - Sobral,BR-SUS:2302
BR-2312304,2ª Macro - Sobral,BR-SUS:2302
BR-2312809,2ª Macro - Sobral,BR-SUS:2302
BR-2312908,2ª Macro - Sobral,BR-SUS:2302
BR-2313203,2ª Macro - Sobral,BR-SUS:2302
BR-2313401,2ª Macro - Sobral,BR-SUS:2302
BR-2313609,2ª Macro - Sobral,BR-SUS:2302
BR-2313906,2ª Macro - Sobral,BR-SUS:2302
BR-2313955,2ª Macro - Sobral,BR-SUS:2302
BR-2314102,2ª Macro - Sobral,BR-SUS:2302
BR-2300101,3ª Macro - Cariri,BR-SUS:2303
BR-2300309,3ª Macro - Cariri,BR-SUS:2303
BR-2300606,3ª Macro - Cariri,BR-SUS:2303
BR-2300804,3ª Macro - Cariri,BR-SUS:2303
BR-2301307,3ª Macro - Cariri,BR-SUS:2303
BR-2301604,3ª Macro - Cariri,BR-SUS:2303
BR-2301703,3ª Macro - Cariri,BR-SUS:2303
BR-2301802,3ª Macro - Cariri,BR-SUS:2303
BR-2301901,3ª Macro - Cariri,BR-SUS:2303
BR-2302008,3ª Macro - Cariri,BR-SUS:2303
BR-2302503,3ª Macro - Cariri,BR-SUS:2303
BR-2302701,3ª Macro - Cariri,BR-SUS:2303
BR-2303204,3ª Macro - Cariri,BR-SUS:2303
BR-2303303,3ª Macro - Cariri,BR-SUS:2303
BR-2303600,3ª Macro - Cariri,BR-SUS:2303
BR-2303808,3ª Macro - Cariri,BR-SUS:2303
BR-2304202,3ª Macro - Cariri,BR-SUS:2303
BR-2304269,3ª Macro - Cariri,BR-SUS:2303
BR-2304301,3ª Macro - Cariri,BR-SUS:2303
BR-2304806,3ª Macro - Cariri,BR-SUS:2303
BR-2305407,3ª Macro - Cariri,BR-SUS:2303
BR-2305506,3ª Macro - Cariri,BR-SUS:2303
BR-2305704,3ª Macro - Cariri,BR-SUS:2303
BR-2307106,3ª Macro - Cariri,BR-SUS:2303
BR-2307205,3ª Macro - Cariri,BR-SUS:2303
BR-2307304,3ª Macro - Cariri,BR-SUS:2303
BR-2307403,3ª Macro - Cariri,BR-SUS:2303
BR-2307502,3ª Macro - Cariri,BR-SUS:2303
BR-2308104,3ª Macro - Cariri,BR-SUS:2303
BR-2308302,3ª Macro - Cariri,BR-SUS:2303
BR-2308401,3ª Macro - Cariri,BR-SUS:2303
BR-2308500,3ª Macro - Cariri,BR-SUS:2303
BR-2309201,3ª Macro - Cariri,BR-SUS:2303
BR-2309508,3ª Macro - Cariri,BR-SUS:2303
BR-2310605,3ª Macro - Cariri,BR-SUS:2303
BR-2310902,3ª Macro - Cariri,BR-SUS:2303
BR-2311108,3ª Macro - Cariri,BR-SUS:2303
BR-2311207,3ª Macro - Cariri,BR-SUS:2303
BR-2311355,3ª Macro - Cariri,BR-SUS:2303
BR-2311900,3ª Macro - Cariri,BR-SUS:2303
BR-2311959,3ª Macro - Cariri,BR-SUS:2303
BR-2312106,3ª Macro - Cariri,BR-SUS:2303
BR-2313252,3ª Macro - Cariri,BR-SUS:2303
BR-2313708,3ª Macro - Cariri,BR-SUS:2303
BR-2314003,3ª Macro - Cariri,BR-SUS:2303
BR-2300408,4ª Macro - Sertão Central,BR-SUS:2304
BR-2301505,4ª Macro - Sertão Central,BR-SUS:2304
BR-2301851,4ª Macro - Sertão Central,BR-SUS:2304
BR-2302404,4ª Macro - Sertão Central,BR-SUS:2304
BR-2302800,4ª Macro - Sertão Central,BR-SUS:2304
BR-2303006,4ª Macro - Sertão Central,BR-SUS:2304
BR-2303931,4ª Macro - Sertão Central,BR-SUS:2304
BR-2305266,4ª Macro - Sertão Central,BR-SUS:2304
BR-2305332,4ª Macro - Sertão Central,BR-SUS:2304
BR-2306603,4ª Macro - Sertão Central,BR-SUS:2304
BR-2307635,4ª Macro - Sertão Central,BR-SUS:2304
BR-2308351,4ª Macro - Sertão Central,BR-SUS:2304
BR-2310308,4ª Macro - Sertão Central,BR-SUS:2304
BR-2310407,4ª Macro - Sertão Central,BR-SUS:2304
BR-2310506,4ª Macro - Sertão Central,BR-SUS:2304
BR-2311306,4ª Macro - Sertão Central,BR-SUS:2304
BR-2311405,4ª Macro - Sertão Central,BR-SUS:2304
BR-2312700,4ª Macro - Sertão Central,BR-SUS:2304
BR-2313005,4ª Macro - Sertão Central,BR-SUS:2304
BR-2313302,4ª Macro - Sertão Central,BR-SUS:2304
BR-2300705,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2301109,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2304277,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2304459,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2305357,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2306009,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2306207,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2306702,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2306801,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2306900,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2307007,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2307601,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2308708,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2310001,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2310803,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2311231,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2311504,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2311801,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2312502,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2313104,5ª Macro - Litoral Leste/Jaguaribe,BR-SUS:2305
BR-2600302,Agreste,BR-SUS:2601
BR-2600500,Agreste,BR-SUS:2601
BR-2600609,Agreste,BR-SUS:2601
BR-2600807,Agreste,BR-SUS:2601
BR-2601003,Agreste,BR-SUS:2601
BR-2601300,Agreste,BR-SUS:2601
BR-2601706,Agreste,BR-SUS:2601
BR-2601904,Agreste,BR-SUS:2601
BR-2602100,Agreste,BR-SUS:2601
BR-2602308,Agreste,BR-SUS:2601
BR-2602407,Agreste,BR-SUS:2601
BR-2602605,Agreste,BR-SUS:2601
BR-2603108,Agreste,BR-SUS:2601
BR-2603207,Agreste,BR-SUS:2601
BR-2603306,Agreste,BR-SUS:2601
BR-2603504,Agreste,BR-SUS:2601
BR-2603702,Agreste,BR-SUS:2601
BR-2603801,Agreste,BR-SUS:2601
BR-2604106,Agreste,BR-SUS:2601
BR-2604700,Agreste,BR-SUS:2601
BR-2605004,Agreste,BR-SUS:2601
BR-2605806,Agreste,BR-SUS:2601
BR-2606002,Agreste,BR-SUS:2601
BR-2606408,Agreste,BR-SUS:2601
BR-2606507,Agreste,BR-SUS:2601
BR-2606705,Agreste,BR-SUS:2601
BR-2607505,Agreste,BR-SUS:2601
BR-2608008,Agreste,BR-SUS:2601
BR-2608255,Agreste,BR-SUS:2601
BR-2608305,Agreste,BR-SUS:2601
BR-2608404,Agreste,BR-SUS:2601
BR-2608602,Agreste,BR-SUS:2601
BR-2608800,Agreste,BR-SUS:2601
BR-2610103,Agreste,BR-SUS:2601
BR-2610202,Agreste,BR-SUS:2601
BR-2610301,Agreste,BR-SUS:2601
BR-2610905,Agreste,BR-SUS:2601
BR-2611200,Agreste,BR-SUS:2601
BR-2611705,Agreste,BR-SUS:2601
BR-2612000,Agreste,BR-SUS:2601
BR-2612307,Agreste,BR-SUS:2601
BR-2612406,Agreste,BR-SUS:2601
BR-2612505,Agreste,BR-SUS:2601
BR-2612703,Agreste,BR-SUS:2601
BR-2613008,Agreste,BR-SUS:2601
BR-2613107,Agreste,BR-SUS:2601
BR-2613206,Agreste,BR-SUS:2601
BR-2613305,Agreste,BR-SUS:2601
BR-2614709,Agreste,BR-SUS:2601
BR-2615003,Agreste,BR-SUS:2601
BR-2615102,Agreste,BR-SUS:2601
BR-2615409,Agreste,BR-SUS:2601
BR-2616209,Agreste,BR-SUS:2601
BR-4200200,Alto Vale do Itajaí,BR-SUS:4201
BR-4200309,Alto Vale do Itajaí,BR-SUS:4201
BR-4201257,Alto Vale do Itajaí,BR-SUS:4201
BR-4201703,Alto Vale do Itajaí,BR-SUS:4201
BR-4201802,Alto Vale do Itajaí,BR-SUS:4201
BR-4201901,Alto Vale do Itajaí,BR-SUS:4201
BR-4202206,Alto Vale do Itajaí,BR-SUS:4201
BR-4202404,Alto Vale do Itajaí,BR-SUS:4201
BR-4202701,Alto Vale do Itajaí,BR-SUS:4201
BR-4202859,Alto Vale do Itajaí,BR-SUS:4201
BR-4202909,Alto Vale do Itajaí,BR-SUS:4201
BR-4204194,Alto Vale do Itajaí,BR-SUS:4201
BR-4205100,Alto Vale do Itajaí,BR-SUS:4201
BR-4205159,Alto Vale do Itajaí,BR-SUS:4201
BR-4205902,Alto Vale do Itajaí,BR-SUS:4201
BR-4206306,Alto Vale do Itajaí,BR-SUS:4201
BR-4206900,Alto Vale do Itajaí,BR-SUS:4201
BR-4207403,Alto Vale do Itajaí,BR-SUS:4201
BR-4207502,Alto Vale do Itajaí,BR-SUS:4201
BR-4208500,Alto Vale do Itajaí,BR-SUS:4201
BR-4209151,Alto Vale do Itajaí,BR-SUS:4201
BR-4209508,Alto Vale do Itajaí,BR-SUS:4201
BR-4209904,Alto Vale do Itajaí,BR-SUS:4201
BR-4210852,Alto Vale do Itajaí,BR-SUS:4201
BR-4212700,Alto Vale do Itajaí,BR-SUS:4201
BR-4213203,Alto Vale do Itajaí,BR-SUS:4201
BR-4213708,Alto Vale do Itajaí,BR-SUS:4201
BR-4214003,Alto Vale do Itajaí,BR-SUS:4201
BR-4214102,Alto Vale do Itajaí,BR-SUS:4201
BR-4214508,Alto Vale do Itajaí,BR-SUS:4201
BR-4214607,Alto Vale do Itajaí,BR-SUS:4201
BR-4214706,Alto Vale do Itajaí,BR-SUS:4201
BR-4214805,Alto Vale do Itajaí,BR-SUS:4201
BR-4215109,Alto Vale do Itajaí,BR-SUS:4201
BR-4215307,Alto Vale do Itajaí,BR-SUS:4201
BR-4215679,Alto Vale do Itajaí,BR-SUS:4201
BR-4217808,Alto Vale do Itajaí,BR-SUS:4201
BR-4218202,Alto Vale do Itajaí,BR-SUS:4201
BR-4218608,Alto Vale do Itajaí,BR-SUS:4201
BR-4219200,Alto Vale do Itajaí,BR-SUS:4201
BR-4219358,Alto Vale do Itajaí,BR-SUS:4201
BR-4219408,Alto Vale do Itajaí,BR-SUS:4201
BR-5000252,Campo Grande,BR-SUS:5001
BR-5000708,Campo Grande,BR-SUS:5001
BR-5001102,Campo Grande,BR-SUS:5001
BR-5001508,Campo Grande,BR-SUS:5001
BR-5002100,Campo Grande,BR-SUS:5001
BR-5002159,Campo Grande,BR-SUS:5001
BR-5002209,Campo Grande,BR-SUS:5001
BR-5002605,Campo Grande,BR-SUS:5001
BR-5002704,Campo Grande,BR-SUS:5001
BR-5002803,Campo Grande,BR-SUS:5001
BR-5002951,Campo Grande,BR-SUS:5001
BR-5003108,Campo Grande,BR-SUS:5001
BR-5003256,Campo Grande,BR-SUS:5001
BR-5003306,Campo Grande,BR-SUS:5001
BR-5003488,Campo Grande,BR-SUS:5001
BR-5003900,Campo Grande,BR-SUS:5001
BR-5004106,Campo Grande,BR-SUS:5001
BR-5004908,Campo Grande,BR-SUS:5001
BR-5005004,Campo Grande,BR-SUS:5001
BR-5005400,Campo Grande,BR-SUS:5001
BR-5005608,Campo Grande,BR-SUS:5001
BR-5005806,Campo Grande,BR-SUS:5001
BR-5006002,Campo Grande,BR-SUS:5001
BR-5006275,Campo Grande,BR-SUS:5001
BR-5006408,Campo Grande,BR-SUS:5001
BR-5006903,Campo Grande,BR-SUS:5001
BR-5007109,Campo Grande,BR-SUS:5001
BR-5007307,Campo Grande,BR-SUS:5001
BR-5007406,Campo Grande,BR-SUS:5001
BR-5007505,Campo Grande,BR-SUS:5001
BR-5007695,Campo Grande,BR-SUS:5001
BR-5007901,Campo Grande,BR-SUS:5001
BR-5007935,Campo Grande,BR-SUS:5001
BR-5008008,Campo Grande,BR-SUS:5001
BR-1300086,Central,BR-SUS:1301
BR-1300102,Central,BR-SUS:1301
BR-1300300,Central,BR-SUS:1301
BR-1300409,Central,BR-SUS:1301
BR-1300631,Central,BR-SUS:1301
BR-1300706,Central,BR-SUS:1301
BR-1300839,Central,BR-SUS:1301
BR-1300904,Central,BR-SUS:1301
BR-1301100,Central,BR-SUS:1301
BR-1301159,Central,BR-SUS:1301
BR-1301209,Central,BR-SUS:1301
BR-1301308,Central,BR-SUS:1301
BR-1301852,Central,BR-SUS:1301
BR-1302405,Central,BR-SUS:1301
BR-1302504,Central,BR-SUS:1301
BR-1302553,Central,BR-SUS:1301
BR-1302603,Central,BR-SUS:1301
BR-1303106,Central,BR-SUS:1301
BR-1303205,Central,BR-SUS:1301
BR-1303502,Central,BR-SUS:1301
BR-1303536,Central,BR-SUS:1301
BR-1303569,Central,BR-SUS:1301
BR-1303601,Central,BR-SUS:1301
BR-1303809,Central,BR-SUS:1301
BR-1304104,Central,BR-SUS:1301
BR-3200136,Central,BR-SUS:3201
BR-3200359,Central,BR-SUS:3201
BR-3200607,Central,BR-SUS:3201
BR-3200805,Central,BR-SUS:3201
BR-3201506,Central,BR-SUS:3201
BR-3202256,Central,BR-SUS:3201
BR-3202504,Central,BR-SUS:3201
BR-3203130,Central,BR-SUS:3201
BR-3203205,Central,BR-SUS:3201
BR-3203304,Central,BR-SUS:3201
BR-3203353,Central,BR-SUS:3201
BR-3204005,Central,BR-SUS:3201
BR-3204351,Central,BR-SUS:3201
BR-3204658,Central,BR-SUS:3201
BR-3204708,Central,BR-SUS:3201
BR-3204955,Central,BR-SUS:3201
BR-3205010,Central,BR-SUS:3201
BR-3205176,Central,BR-SUS:3201
BR-2900108,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2900405,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2901106,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2901304,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2901502,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2901700,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2902104,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2902609,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2903276,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2903607,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2903805,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2904001,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2904050,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2906402,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2906808,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2906857,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2908408,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2908507,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2908903,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2910701,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2910800,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2911253,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2911907,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2912608,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2913002,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
BR-2913309,Centro-Leste (NRS - Feira Santana),BR-SUS:2901
